fund,fund_ticker,yahoo_ticker,name
GSSC,ALIT,ALIT,Alight Inc
GSSC,ALKS,ALKS,Alkermes PLC
GSSC,ALRM,ALRM,Alarm.com Holdings Inc
GSSC,ALTO,ALTO,Alto Ingredients Inc
GSSC,ALTR,ALTR,Altair Engineering Inc
GSSC,ALX,ALX,Alexanders Inc
GSSC,AMBA,AMBA,Ambarella Inc
GSSC,AMCX,AMCX,AMC Networks Inc
GSSC,AMEH,AMEH,Apollo Medical Holdings Inc
GSSC,AMKR,AMKR,Amkor Technology Inc
GSSC,AMN,AMN,AMN Healthcare Services Inc
GSSC,AMNB,AMNB,American National Bankshares Inc
GSSC,AMOT,AMOT,Allied Motion Technologies Inc
GSSC,AMPH,AMPH,Amphastar Pharmaceuticals Inc
GSSC,AMPY,AMPY,Amplify Energy Corp
GSSC,AMR,AMR,Alpha Metallurgical Resources Inc
GSSC,AMRC,AMRC,Ameresco Inc
GSSC,AMRK,AMRK,A-Mark Precious Metals Inc
GSSC,AMRX,AMRX,Amneal Pharmaceuticals Inc
GSSC,AMSF,AMSF,AMERISAFE Inc
GSSC,AMSWA,AMSWA,American Software Inc
GSSC,AMTB,AMTB,Amerant Bancorp Inc
GSSC,AMWD,AMWD,American Woodmark Corp
GSSC,ANDE,ANDE,Andersons Inc
GSSC,ANF,ANF,Abercrombie & Fitch Co
GSSC,ANGO,ANGO,AngioDynamics Inc
GSSC,ANIK,ANIK,Anika Therapeutics Inc
GSSC,ANIP,ANIP,ANI Pharmaceuticals Inc
GSSC,AOSL,AOSL,Alpha & Omega Semiconductor Ltd
GSSC,APAM,APAM,Artisan Partners Asset Management Inc
GSSC,APEI,APEI,American Public Education Inc
GSSC,APG,APG,API Group Corp
GSSC,APLE,APLE,Apple Hospitality REIT Inc
GSSC,APLS,APLS,Apellis Pharmaceuticals Inc
GSSC,APOG,APOG,Apogee Enterprises Inc
GSSC,APPF,APPF,Appfolio Inc
GSSC,APPN,APPN,Appian Corp
GSSC,APPS,APPS,Digital Turbine Inc
GSSC,AQUA,AQUA,Evoqua Water Technologies Corp
GSSC,ARCB,ARCB,ArcBest Corp
GSSC,ARCH,ARCH,Arch Resources Inc
GSSC,AREN,AREN,Arena Group Holdings Inc
GSSC,ARGO,ARGO,Argo Group International Holdings Ltd
GSSC,ARI,ARI,Apollo Commercial Real Estate Finance Inc
GSSC,ARLO,ARLO,Arlo Technologies Inc
GSSC,ARNC,ARNC,Arconic Corp
GSSC,AROC,AROC,Archrock Inc
GSSC,AROW,AROW,Arrow Financial Corp
GSSC,ARR,ARR,ARMOUR Residential REIT Inc
GSSC,ARRY,ARRY,Array Technologies Inc
GSSC,ARTNA,ARTNA,Artesian Resources Corp
GSSC,ARVN,ARVN,Arvinas Inc
GSSC,ARWR,ARWR,Arrowhead Pharmaceuticals Inc
GSSC,ASAN,ASAN,Asana Inc
GSSC,ASB,ASB,Associated Banc-Corp
GSSC,ASGN,ASGN,ASGN Inc
GSSC,ASIX,ASIX,AdvanSix Inc
GSSC,ASO,ASO,Academy Sports & Outdoors Inc
GSSC,ASTE,ASTE,Astec Industries Inc
GSSC,ATCX,ATCX,Atlas Technical Consultants Inc
GSSC,ATEN,ATEN,A10 Networks Inc
GSSC,ATGE,ATGE,Adtalem Global Education Inc
GSSC,ATI,ATI,ATI Inc
GSSC,ATKR,ATKR,Atkore Inc
GSSC,ATLC,ATLC,Atlanticus Holdings Corp
GSSC,ATRC,ATRC,AtriCure Inc
GSSC,ATRI,ATRI,Atrion Corp
GSSC,ATSG,ATSG,Air Transport Services Group Inc
GSSC,AUB,AUB,Atlantic Union Bankshares Corp
GSSC,AUD,AUD,Audacy Inc
GSSC,AVA,AVA,Avista Corp
GSSC,AVAV,AVAV,AeroVironment Inc
GSSC,AVD,AVD,American Vanguard Corp
GSSC,AVID,AVID,Avid Technology Inc
GSSC,AVIR,AVIR,Atea Pharmaceuticals Inc
GSSC,AVNS,AVNS,Avanos Medical Inc
GSSC,AVNT,AVNT,Avient Corp
GSSC,AVYA,AVYA,Avaya Holdings Corp
GSSC,AWR,AWR,American States Water Co
GSSC,AX,AX,Axos Financial Inc
GSSC,AXL,AXL,American Axle & Manufacturing Holdings Inc
GSSC,AXNX,AXNX,Axonics Inc
GSSC,AXSM,AXSM,Axsome Therapeutics Inc
GSSC,AZZ,AZZ,AZZ Inc
GSSC,B,B,Barnes Group Inc
GSSC,BALY,BALY,Ballys Corp
GSSC,BANC,BANC,Banc of California Inc
GSSC,BANF,BANF,BancFirst Corp
GSSC,BANR,BANR,Banner Corp
GSSC,BASE,BASE,Couchbase Inc
GSSC,BATRA,BATRA,Liberty Media Corp-Liberty Braves
GSSC,BATRK,BATRK,Liberty Media Corp-Liberty Braves
GSSC,BBBY,BBBY,Bed Bath & Beyond Inc
GSSC,BBSI,BBSI,Barrett Business Services Inc
GSSC,BBW,BBW,Build-A-Bear Workshop Inc
GSSC,BCBP,BCBP,BCB Bancorp Inc
GSSC,BCC,BCC,Boise Cascade Co
GSSC,BCML,BCML,BayCom Corp
GSSC,BCO,BCO,Brinks Co
GSSC,BCOR,BCOR,Blucora Inc
GSSC,BCOV,BCOV,Brightcove Inc
GSSC,BCPC,BCPC,Balchem Corp
GSSC,BCRX,BCRX,BioCryst Pharmaceuticals Inc
GSSC,BDC,BDC,Belden Inc
GSSC,BDN,BDN,Brandywine Realty Trust
GSSC,BE,BE,Bloom Energy Corp
GSSC,BEAM,BEAM,Beam Therapeutics Inc
GSSC,BECN,BECN,Beacon Roofing Supply Inc
GSSC,BFC,BFC,Bank First Corp
GSSC,BFH,BFH,Bread Financial Holdings Inc
GSSC,BFS,BFS,Saul Centers Inc
GSSC,BGCP,BGCP,BGC Partners Inc
GSSC,BGFV,BGFV,Big 5 Sporting Goods Corp
GSSC,BGS,BGS,B&G Foods Inc
GSSC,BHE,BHE,Benchmark Electronics Inc
GSSC,BHLB,BHLB,Berkshire Hills Bancorp Inc
GSSC,BHR,BHR,Braemar Hotels & Resorts Inc
GSSC,BHVN,BHVN,Biohaven Pharmaceutical Holding Co Ltd
GSSC,BIG,BIG,Big Lots Inc
GSSC,BIPC,BIPC,Brookfield Infrastructure Corp
GSSC,BJRI,BJRI,BJs Restaurants Inc
GSSC,BKE,BKE,Buckle Inc
GSSC,BKH,BKH,Black Hills Corp
GSSC,BKU,BKU,BankUnited Inc
GSSC,BL,BL,Blackline Inc
GSSC,BLBD,BLBD,Blue Bird Corp
GSSC,BLKB,BLKB,Blackbaud Inc
GSSC,BLMN,BLMN,Bloomin Brands Inc
GSSC,BLX,BLX,Banco Latinoamericano de Comercio Exterior SA
GSSC,BMBL,BMBL,Bumble Inc
GSSC,BMI,BMI,Badger Meter Inc
GSSC,BMRC,BMRC,Bank of Marin Bancorp
GSSC,BNFT,BNFT,Benefitfocus Inc
GSSC,BNL,BNL,Broadstone Net Lease Inc
GSSC,BODY,BODY,Beachbody Co Inc
GSSC,BOOT,BOOT,Boot Barn Holdings Inc
GSSC,BORR,BORR,Borr Drilling Ltd
GSSC,BOX,BOX,Box Inc
GSSC,BPMC,BPMC,Blueprint Medicines Corp
GSSC,BRBR,BRBR,BellRing Brands Inc
GSSC,BRBS,BRBS,Blue Ridge Bankshares Inc
GSSC,BRC,BRC,Brady Corp
GSSC,BRG,BRG,Bluerock Residential Growth REIT Inc
GSSC,BRKL,BRKL,Brookline Bancorp Inc
GSSC,BRMK,BRMK,Broadmark Realty Capital Inc
GSSC,BRP,BRP,BRP Group Inc
GSSC,BRT,BRT,BRT Apartments Corp
GSSC,BRY,BRY,Berry Corp
GSSC,BSIG,BSIG,Brightsphere Investment Group Inc
GSSC,BSRR,BSRR,Sierra Bancorp
GSSC,BTU,BTU,Peabody Energy Corp
GSSC,BUSE,BUSE,First Busey Corp
GSSC,BV,BV,BrightView Holdings Inc
GSSC,BVH,BVH,Bluegreen Vacations Holding Corp
GSSC,BW,BW,Babcock & Wilcox Enterprises Inc
GSSC,BWFG,BWFG,Bankwell Financial Group Inc
GSSC,BXC,BXC,BlueLinx Holdings Inc
GSSC,BXMT,BXMT,Blackstone Mortgage Trust Inc
GSSC,BY,BY,Byline Bancorp Inc
GSSC,BZH,BZH,Beazer Homes USA Inc
GSSC,CAC,CAC,Camden National Corp
GSSC,CADE,CADE,Cadence Bank
GSSC,CAKE,CAKE,Cheesecake Factory Inc
GSSC,CAL,CAL,Caleres Inc
GSSC,CALM,CALM,Cal-Maine Foods Inc
GSSC,CALX,CALX,Calix Inc
GSSC,CARG,CARG,Cargurus Inc
GSSC,CARS,CARS,Cars.com Inc
GSSC,CASA,CASA,Casa Systems Inc
GSSC,CASH,CASH,Pathward Financial Inc
GSSC,CASS,CASS,Cass Information Systems Inc
GSSC,CATC,CATC,Cambridge Bancorp
GSSC,CATY,CATY,Cathay General Bancorp
GSSC,CBAN,CBAN,Colony Bankcorp Inc
GSSC,CBL,CBL,CBL & Associates Properties Inc
GSSC,CBRL,CBRL,Cracker Barrel Old Country Store Inc
GSSC,CBT,CBT,Cabot Corp
GSSC,CBTX,CBTX,CBTX Inc
GSSC,CBU,CBU,Community Bank System Inc
GSSC,CBZ,CBZ,CBIZ Inc
GSSC,CCBG,CCBG,Capital City Bank Group Inc
GSSC,CCF,CCF,Chase Corp
GSSC,CCNE,CCNE,CNB Financial Corp
GSSC,CCOI,CCOI,Cogent Communications Holdings Inc
GSSC,CCRN,CCRN,Cross Country Healthcare Inc
GSSC,CCS,CCS,Century Communities Inc
GSSC,CCSI,CCSI,Consensus Cloud Solutions Inc
GSSC,CCXI,CCXI,ChemoCentryx Inc
GSSC,CDNA,CDNA,CareDx Inc
GSSC,CEIX,CEIX,CONSOL Energy Inc
GSSC,CELH,CELH,Celsius Holdings Inc
GSSC,CENT,CENT,Central Garden & Pet Co
GSSC,CENTA,CENTA,Central Garden & Pet Co
GSSC,CERE,CERE,Cerevel Therapeutics Holdings Inc
GSSC,CERS,CERS,Cerus Corp
GSSC,CEVA,CEVA,CEVA Inc
GSSC,CFFN,CFFN,Capitol Federal Financial Inc
GSSC,CHCO,CHCO,City Holding Co
GSSC,CHCT,CHCT,Community Healthcare Trust Inc
GSSC,CHEF,CHEF,Chefs Warehouse Inc
GSSC,CHGG,CHGG,Chegg Inc
GSSC,CHRD,CHRD,Chord Energy Corp
GSSC,CHRS,CHRS,Coherus Biosciences Inc
GSSC,CHS,CHS,Chicos FAS Inc
GSSC,CHUY,CHUY,Chuys Holdings Inc
GSSC,CHX,CHX,ChampionX Corp
GSSC,CIM,CIM,Chimera Investment Corp
GSSC,CIO,CIO,City Office REIT Inc
GSSC,CIR,CIR,CIRCOR International Inc
GSSC,CIVB,CIVB,Civista Bancshares Inc
GSSC,CIVI,CIVI,Civitas Resources Inc
GSSC,CLAR,CLAR,Clarus Corp
GSSC,CLBK,CLBK,Columbia Financial Inc
GSSC,CLDT,CLDT,Chatham Lodging Trust
GSSC,CLDX,CLDX,Celldex Therapeutics Inc
GSSC,CLFD,CLFD,Clearfield Inc
GSSC,CLW,CLW,Clearwater Paper Corp
GSSC,CMBM,CMBM,Cambium Networks Corp
GSSC,CMC,CMC,Commercial Metals Co
GSSC,CMCO,CMCO,Columbus McKinnon Corp
GSSC,CMP,CMP,Compass Minerals International Inc
GSSC,CMPR,CMPR,Cimpress PLC
GSSC,CMRE,CMRE,Costamare Inc
GSSC,CMTG,CMTG,Claros Mortgage Trust Inc
GSSC,CMTL,CMTL,Comtech Telecommunications Corp
GSSC,CNDT,CNDT,Conduent Inc
GSSC,CNK,CNK,Cinemark Holdings Inc
GSSC,CNMD,CNMD,CONMED Corp
GSSC,CNNE,CNNE,Cannae Holdings Inc
GSSC,CNO,CNO,CNO Financial Group Inc
GSSC,CNOB,CNOB,ConnectOne Bancorp Inc
GSSC,CNS,CNS,Cohen & Steers Inc
GSSC,CNSL,CNSL,Consolidated Communications Holdings Inc
GSSC,CNX,CNX,CNX Resources Corp
GSSC,CNXN,CNXN,PC Connection Inc
GSSC,COHU,COHU,Cohu Inc
GSSC,COKE,COKE,Coca-Cola Consolidated Inc
GSSC,COLB,COLB,Columbia Banking System Inc
GSSC,COLL,COLL,Collegium Pharmaceutical Inc
GSSC,COMM,COMM,CommScope Holding Co Inc
GSSC,COMP,COMP,Compass Inc
GSSC,CONN,CONN,Conns Inc
GSSC,COOP,COOP,Mr Cooper Group Inc
GSSC,CORT,CORT,Corcept Therapeutics Inc
GSSC,CORZ,CORZ,Core Scientific Inc
GSSC,COWN,COWN,Cowen Inc
GSSC,CPE,CPE,Callon Petroleum Co
GSSC,CPF,CPF,Central Pacific Financial Corp
GSSC,CPK,CPK,Chesapeake Utilities Corp
GSSC,CPRX,CPRX,Catalyst Pharmaceuticals Inc
GSSC,CPSI,CPSI,Computer Programs and Systems Inc
GSSC,CPSS,CPSS,Consumer Portfolio Services Inc
GSSC,CRAI,CRAI,CRA International Inc
GSSC,CRC,CRC,California Resources Corp
GSSC,CRD/A,CRD-A,Crawford & Co
GSSC,CRK,CRK,Comstock Resources Inc
GSSC,CRNC,CRNC,Cerence Inc
GSSC,CROX,CROX,Crocs Inc
GSSC,CRS,CRS,Carpenter Technology Corp
GSSC,CRSR,CRSR,Corsair Gaming Inc
GSSC,CRVL,CRVL,CorVel Corp
GSSC,CSGS,CSGS,CSG Systems International Inc
GSSC,CSII,CSII,Cardiovascular Systems Inc
GSSC,CSR,CSR,Centerspace
GSSC,CSTE,CSTE,Caesarstone Ltd
GSSC,CSTM,CSTM,Constellium SE
GSSC,CSV,CSV,Carriage Services Inc
GSSC,CSWI,CSWI,CSW Industrials Inc
GSSC,CTBI,CTBI,Community Trust Bancorp Inc
GSSC,CTIC,CTIC,CTI BioPharma Corp
GSSC,CTO,CTO,CTO Realty Growth Inc
GSSC,CTRE,CTRE,CareTrust REIT Inc
GSSC,CTRN,CTRN,Citi Trends Inc
GSSC,CTS,CTS,CTS Corp
GSSC,CUBI,CUBI,Customers Bancorp Inc
GSSC,CURO,CURO,Curo Group Holdings Corp
GSSC,CUTR,CUTR,Cutera Inc
GSSC,CVBF,CVBF,CVB Financial Corp
GSSC,CVCO,CVCO,Cavco Industries Inc
GSSC,CVET,CVET,Covetrus Inc
GSSC,CVI,CVI,CVR Energy Inc
GSSC,CVLG,CVLG,Covenant Logistics Group Inc
GSSC,CVLT,CVLT,CommVault Systems Inc
GSSC,CVT,CVT,Cvent Holding Corp
GSSC,CWEN,CWEN,Clearway Energy Inc
GSSC,CWEN/A,CWEN-A,Clearway Energy Inc
GSSC,CWH,CWH,Camping World Holdings Inc
GSSC,CWK,CWK,Cushman & Wakefield PLC
GSSC,CWST,CWST,Casella Waste Systems Inc
GSSC,CWT,CWT,California Water Service Group
GSSC,CXW,CXW,CoreCivic Inc
GSSC,CYBE,CYBE,CyberOptics Corp
GSSC,CYTK,CYTK,Cytokinetics Inc
GSSC,CZNC,CZNC,Citizens & Northern Corp
GSSC,DAN,DAN,Dana Inc
GSSC,DBI,DBI,Designer Brands Inc
GSSC,DBRG,DBRG,DigitalBridge Group Inc
GSSC,DCO,DCO,Ducommun Inc
GSSC,DCOM,DCOM,Dime Community Bancshares Inc
GSSC,DCPH,DCPH,Deciphera Pharmaceuticals Inc
GSSC,DDD,DDD,3D Systems Corp
GSSC,DDS,DDS,Dillards Inc
GSSC,DEA,DEA,Easterly Government Properties Inc
GSSC,DEN,DEN,Denbury Inc
GSSC,DENN,DENN,Dennys Corp
GSSC,DFIN,DFIN,Donnelley Financial Solutions Inc
GSSC,DGII,DGII,Digi International Inc
GSSC,DHC,DHC,Diversified Healthcare Trust
GSSC,DHIL,DHIL,Diamond Hill Investment Group Inc
GSSC,DHT,DHT,DHT Holdings Inc
GSSC,DHX,DHX,DHI Group Inc
GSSC,DIN,DIN,Dine Brands Global Inc
GSSC,DIOD,DIOD,Diodes Inc
GSSC,DK,DK,Delek US Holdings Inc
GSSC,DLTH,DLTH,Duluth Holdings Inc
GSSC,DLX,DLX,Deluxe Corp
GSSC,DNOW,DNOW,NOW Inc
GSSC,DO,DO,Diamond Offshore Drilling Inc
GSSC,DOC,DOC,Physicians Realty Trust
GSSC,DOCN,DOCN,DigitalOcean Holdings Inc
GSSC,DOMO,DOMO,Domo Inc
GSSC,DOOR,DOOR,Masonite International Corp
GSSC,DORM,DORM,Dorman Products Inc
GSSC,DOUG,DOUG,Douglas Elliman Inc
GSSC,DRH,DRH,DiamondRock Hospitality Co
GSSC,DRQ,DRQ,Dril-Quip Inc
GSSC,DSGR,DSGR,Distribution Solutions Group Inc
GSSC,DSKE,DSKE,Daseke Inc
GSSC,DUOL,DUOL,Duolingo Inc
GSSC,DVAX,DVAX,Dynavax Technologies Corp
GSSC,DX,DX,Dynex Capital Inc
GSSC,DXLG,DXLG,Destination XL Group Inc
GSSC,DXPE,DXPE,DXP Enterprises Inc
GSSC,DY,DY,Dycom Industries Inc
GSSC,EAF,EAF,GrafTech International Ltd
GSSC,EAT,EAT,Brinker International Inc
GSSC,EBC,EBC,Eastern Bankshares Inc
GSSC,EBF,EBF,Ennis Inc
GSSC,EBIX,EBIX,Ebix Inc
GSSC,EBS,EBS,Emergent BioSolutions Inc
GSSC,ECOM,ECOM,ChannelAdvisor Corp
GSSC,ECPG,ECPG,Encore Capital Group Inc
GSSC,EFC,EFC,Ellington Financial Inc
GSSC,EFR,EFR,Energy Fuels Inc
GSSC,EFSC,EFSC,Enterprise Financial Services Corp
GSSC,EGAN,EGAN,eGain Corp
GSSC,EGBN,EGBN,Eagle Bancorp Inc
GSSC,EGHT,EGHT,8x8 Inc
GSSC,EGIO,EGIO,Edgio Inc
GSSC,EGLE,EGLE,Eagle Bulk Shipping Inc
GSSC,EGRX,EGRX,Eagle Pharmaceuticals Inc
GSSC,EGY,EGY,VAALCO Energy Inc
GSSC,EIG,EIG,Employers Holdings Inc
GSSC,ELF,ELF,elf Beauty Inc
GSSC,ELME,ELME,Elme Communities
GSSC,EMBC,EMBC,Embecta Corp
GSSC,EME,EME,EMCOR Group Inc
GSSC,ENR,ENR,Energizer Holdings Inc
GSSC,ENS,ENS,EnerSys
GSSC,ENSG,ENSG,Ensign Group Inc
GSSC,ENTA,ENTA,Enanta Pharmaceuticals Inc
GSSC,ENV,ENV,Envestnet Inc
GSSC,ENVA,ENVA,Enova International Inc
GSSC,ENVX,ENVX,Enovix Corp
GSSC,EOLS,EOLS,Evolus Inc
GSSC,EP,EP,Empire Petroleum Corp
GSSC,EPAC,EPAC,Enerpac Tool Group Corp
GSSC,EPC,EPC,Edgewell Personal Care Co
GSSC,EPRT,EPRT,Essential Properties Realty Trust Inc
GSSC,EQC,EQC,Equity Commonwealth
GSSC,ERII,ERII,Energy Recovery Inc
GSSC,ESE,ESE,ESCO Technologies Inc
GSSC,ESGR,ESGR,Enstar Group Ltd
GSSC,ESNT,ESNT,Essent Group Ltd
GSSC,ESQ,ESQ,Esquire Financial Holdings Inc
GSSC,ESRT,ESRT,Empire State Realty Trust Inc
GSSC,ESTE,ESTE,Earthstone Energy Inc
GSSC,ETD,ETD,Ethan Allen Interiors Inc
GSSC,ETRN,ETRN,Equitrans Midstream Corp
GSSC,EVER,EVER,EverQuote Inc
GSSC,EVH,EVH,Evolent Health Inc
GSSC,EVOP,EVOP,Evo Payments Inc
GSSC,EVRI,EVRI,Everi Holdings Inc
GSSC,EVTC,EVTC,EVERTEC Inc
GSSC,EXLS,EXLS,ExlService Holdings Inc
GSSC,EXPI,EXPI,eXp World Holdings Inc
GSSC,EXPO,EXPO,Exponent Inc
GSSC,EXTR,EXTR,Extreme Networks Inc
GSSC,EYE,EYE,National Vision Holdings Inc
GSSC,EZPW,EZPW,EZCORP Inc
GSSC,FA,FA,First Advantage Corp
GSSC,FARO,FARO,FARO Technologies Inc
GSSC,FBC,FBC,Flagstar Bancorp Inc
GSSC,FBIZ,FBIZ,First Business Financial Services Inc
GSSC,FBK,FBK,FB Financial Corp
GSSC,FBMS,FBMS,First Bancshares Inc
GSSC,FBNC,FBNC,First Bancorp/Southern Pines NC
GSSC,FBP,FBP,First BanCorp
GSSC,FC,FC,Franklin Covey Co
GSSC,FCF,FCF,First Commonwealth Financial Corp
GSSC,FCFS,FCFS,FirstCash Holdings Inc
GSSC,FCPT,FCPT,Four Corners Property Trust Inc
GSSC,FDP,FDP,Fresh Del Monte Produce Inc
GSSC,FELE,FELE,Franklin Electric Co Inc
GSSC,FFBC,FFBC,First Financial Bancorp
GSSC,FFIC,FFIC,Flushing Financial Corp
GSSC,FFIN,FFIN,First Financial Bankshares Inc
GSSC,FFWM,FFWM,First Foundation Inc
GSSC,FGBI,FGBI,First Guaranty Bancshares Inc
GSSC,FHI,FHI,Federated Hermes Inc
GSSC,FIBK,FIBK,First Interstate BancSystem Inc
GSSC,FIGS,FIGS,Figs Inc
GSSC,FISI,FISI,Financial Institutions Inc
GSSC,FIX,FIX,Comfort Systems USA Inc
GSSC,FIZZ,FIZZ,National Beverage Corp
GSSC,FL,FL,Foot Locker Inc
GSSC,FLGT,FLGT,Fulgent Genetics Inc
GSSC,FLIC,FLIC,First of Long Island Corp
GSSC,FLNG,FLNG,FLEX LNG Ltd
GSSC,FLR,FLR,Fluor Corp
GSSC,FLWS,FLWS,1-800-Flowers.com Inc
GSSC,FMAO,FMAO,Farmers & Merchants Bancorp Inc/Archbold OH
GSSC,FMBH,FMBH,First Mid Bancshares Inc
GSSC,FMNB,FMNB,Farmers National Banc Corp
GSSC,FN,FN,Fabrinet
GSSC,FNKO,FNKO,Funko Inc
GSSC,FNLC,FNLC,First Bancorp Inc
GSSC,FOCS,FOCS,Focus Financial Partners Inc
GSSC,FOLD,FOLD,Amicus Therapeutics Inc
GSSC,FOR,FOR,Forestar Group Inc
GSSC,FORM,FORM,FormFactor Inc
GSSC,FORR,FORR,Forrester Research Inc
GSSC,FOSL,FOSL,Fossil Group Inc
GSSC,FOXF,FOXF,Fox Factory Holding Corp
GSSC,FPI,FPI,Farmland Partners Inc
GSSC,FRG,FRG,Franchise Group Inc
GSSC,FRME,FRME,First Merchants Corp
GSSC,FRO,FRO,Frontline Ltd
GSSC,FRPH,FRPH,FRP Holdings Inc
GSSC,FRST,FRST,Primis Financial Corp
GSSC,FSP,FSP,Franklin Street Properties Corp
GSSC,FSS,FSS,Federal Signal Corp
GSSC,FTDR,FTDR,Frontdoor Inc
GSSC,FUL,FUL,HB Fuller Co
GSSC,FULT,FULT,Fulton Financial Corp
GSSC,FVCB,FVCB,FVCBankcorp Inc
GSSC,FWRD,FWRD,Forward Air Corp
GSSC,GABC,GABC,German American Bancorp Inc
GSSC,GATX,GATX,GATX Corp
GSSC,GBCI,GBCI,Glacier Bancorp Inc
GSSC,GBT,GBT,Global Blood Therapeutics Inc
GSSC,GBX,GBX,Greenbrier Cos Inc
GSSC,GCBC,GCBC,Greene County Bancorp Inc
GSSC,GCI,GCI,Gannett Co Inc
GSSC,GCO,GCO,Genesco Inc
GSSC,GCP,GCP,GCP Applied Technologies Inc
GSSC,GDEN,GDEN,Golden Entertainment Inc
GSSC,GDOT,GDOT,Green Dot Corp
GSSC,GDYN,GDYN,Grid Dynamics Holdings Inc
GSSC,GEF,GEF,Greif Inc
GSSC,GEO,GEO,GEO Group Inc
GSSC,GES,GES,Guess? Inc
GSSC,GFF,GFF,Griffon Corp
GSSC,GHC,GHC,Graham Holdings Co
GSSC,GIC,GIC,Global Industrial Co
GSSC,GIII,GIII,G-III Apparel Group Ltd
GSSC,GKOS,GKOS,Glaukos Corp
GSSC,GLDD,GLDD,Great Lakes Dredge & Dock Corp
GSSC,GLNG,GLNG,Golar LNG Ltd
GSSC,GMRE,GMRE,Global Medical REIT Inc
GSSC,GMS,GMS,GMS Inc
GSSC,GNK,GNK,Genco Shipping & Trading Ltd
GSSC,GNL,GNL,Global Net Lease Inc
GSSC,GNW,GNW,Genworth Financial Inc
GSSC,GOGL,GOGL,Golden Ocean Group Ltd
GSSC,GOGO,GOGO,Gogo Inc
GSSC,GOLF,GOLF,Acushnet Holdings Corp
GSSC,GOOD,GOOD,Gladstone Commercial Corp
GSSC,GPI,GPI,Group 1 Automotive Inc
GSSC,GPMT,GPMT,Granite Point Mortgage Trust Inc
GSSC,GPOR,GPOR,Gulfport Energy Corp
GSSC,GPRE,GPRE,Green Plains Inc
GSSC,GPRO,GPRO,GoPro Inc
GSSC,GRBK,GRBK,Green Brick Partners Inc
GSSC,GRC,GRC,Gorman-Rupp Co
GSSC,GRPN,GRPN,Groupon Inc
GSSC,GSBC,GSBC,Great Southern Bancorp Inc
GSSC,GT,GT,Goodyear Tire & Rubber Co
GSSC,GTLS,GTLS,Chart Industries Inc
GSSC,GTN,GTN,Gray Television Inc
GSSC,GTY,GTY,Getty Realty Corp
GSSC,GVA,GVA,Granite Construction Inc
GSSC,HA,HA,Hawaiian Holdings Inc
GSSC,HAE,HAE,Haemonetics Corp
GSSC,HAFC,HAFC,Hanmi Financial Corp
GSSC,HAIN,HAIN,Hain Celestial Group Inc
GSSC,HALO,HALO,Halozyme Therapeutics Inc
GSSC,HASI,HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc
GSSC,HBCP,HBCP,Home Bancorp Inc
GSSC,HBNC,HBNC,Horizon Bancorp Inc
GSSC,HCC,HCC,Warrior Met Coal Inc
GSSC,HCCI,HCCI,Heritage-Crystal Clean Inc
GSSC,HCKT,HCKT,Hackett Group Inc
GSSC,HCSG,HCSG,Healthcare Services Group Inc
GSSC,HDSN,HDSN,Hudson Technologies Inc
GSSC,HEAR,HEAR,Turtle Beach Corp
GSSC,HEES,HEES,H&E Equipment Services Inc
GSSC,HELE,HELE,Helen of Troy Ltd
GSSC,HFWA,HFWA,Heritage Financial Corp
GSSC,HGV,HGV,Hilton Grand Vacations Inc
GSSC,HI,HI,Hillenbrand Inc
GSSC,HIBB,HIBB,Hibbett Inc
GSSC,HIFS,HIFS,Hingham Institution For Savings The
GSSC,HL,HL,Hecla Mining Co
GSSC,HLF,HLF,Herbalife Nutrition Ltd
GSSC,HLI,HLI,Houlihan Lokey Inc
GSSC,HLIO,HLIO,Helios Technologies Inc
GSSC,HLIT,HLIT,Harmonic Inc
GSSC,HLNE,HLNE,Hamilton Lane Inc
GSSC,HLTH,HLTH,Cue Health Inc
GSSC,HLX,HLX,Helix Energy Solutions Group Inc
GSSC,HMN,HMN,Horace Mann Educators Corp
GSSC,HMST,HMST,HomeStreet Inc
GSSC,HNGR,HNGR,Hanger Inc
GSSC,HNI,HNI,HNI Corp
GSSC,HOMB,HOMB,Home BancShares Inc
GSSC,HONE,HONE,HarborOne Bancorp Inc
GSSC,HOPE,HOPE,Hope Bancorp Inc
GSSC,HOUS,HOUS,Anywhere Real Estate Inc
GSSC,HOV,HOV,Hovnanian Enterprises Inc
GSSC,HP,HP,Helmerich & Payne Inc
GSSC,HQY,HQY,HealthEquity Inc
GSSC,HRI,HRI,Herc Holdings Inc
GSSC,HRMY,HRMY,Harmony Biosciences Holdings Inc
GSSC,HSII,HSII,Heidrick & Struggles International Inc
GSSC,HSTM,HSTM,HealthStream Inc
GSSC,HT,HT,Hersha Hospitality Trust
GSSC,HTBI,HTBI,HomeTrust Bancshares Inc
GSSC,HTBK,HTBK,Heritage Commerce Corp
GSSC,HTH,HTH,Hilltop Holdings Inc
GSSC,HTLD,HTLD,Heartland Express Inc
GSSC,HTLF,HTLF,Heartland Financial USA Inc
GSSC,HUBG,HUBG,Hub Group Inc
GSSC,HURN,HURN,Huron Consulting Group Inc
GSSC,HVT,HVT,Haverty Furniture Cos Inc
GSSC,HWC,HWC,Hancock Whitney Corp
GSSC,HWKN,HWKN,Hawkins Inc
GSSC,HZO,HZO,MarineMax Inc
GSSC,IBCP,IBCP,Independent Bank Corp
